timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848338.2065823,177,1,0.83203125,52.7341365814209,7.545709609985352,65.63973426818848,neutral,15.13660754530819
1787848338.272589,178,1,0.69140625,52.92344093322754,7.547855377197266,65.86837768554688,neutral,15.1340642348879
1787848338.3385577,179,1,0.69140625,52.8414249420166,7.616281509399414,65.83356857299805,neutral,15.132569960814752
1787848338.405445,180,1,0.69140625,53.476810455322266,7.472753524780273,66.74695014953613,neutral,15.127010431975764
1787848338.5350192,181,1,0.83203125,66.8938159942627,7.756471633911133,85.2971076965332,neutral,14.99529151941989
1787848338.6012897,182,1,0.69140625,53.115129470825195,7.550239562988281,66.10107421875,neutral,14.990939609548997
1787848338.667147,183,1,0.69140625,52.820682525634766,7.525920867919922,65.7033920288086,neutral,14.996004573080441
1787848338.733782,184,1,0.83203125,53.66683006286621,7.459163665771484,66.49589538574219,neutral,14.992007701582732
1787848338.799401,185,1,0.83203125,52.536964416503906,7.571220397949219,65.48309326171875,neutral,14.996497852886462
1787848338.865215,186,1,0.83203125,52.809953689575195,7.5817108154296875,65.68050384521484,neutral,14.997328995523535
1787848338.930941,187,1,0.69140625,52.756547927856445,7.471561431884766,65.59014320373535,neutral,14.998787739504888
1787848338.997615,188,1,0.83203125,52.976369857788086,7.933616638183594,66.54214859008789,neutral,14.991993411721646
1787848339.0643187,189,1,0.83203125,53.28011512756348,7.570028305053711,66.56122207641602,neutral,14.985599646717048
1787848339.1300032,190,1,0.69140625,52.60133743286133,7.42030143737793,65.5357837677002,neutral,14.990905676009033
1787848339.3170006,191,1,0.69140625,79.2994499206543,7.571220397949219,97.23830223083496,neutral,14.757604388820031
1787848339.3826501,192,1,0.69140625,52.52265930175781,7.394313812255859,65.38009643554688,neutral,14.765601622385198
1787848339.448399,193,1,0.69140625,52.620649337768555,7.565736770629883,65.58752059936523,neutral,14.767670745418739
1787848339.514398,194,1,0.83203125,52.8109073638916,7.553577423095703,65.81807136535645,neutral,14.764056223721544
1787848339.5823653,195,1,0.83203125,53.01928520202637,7.59124755859375,67.59977340698242,neutral,14.752206222348946
1787848339.6870363,196,1,0.83203125,74.56398010253906,7.521390914916992,87.7237319946289,neutral,14.604795508799558
1787848339.769713,197,1,0.83203125,54.51083183288574,7.513999938964844,69.1685676574707,neutral,14.593509409243463
1787848339.8363874,198,1,0.83203125,52.9482364654541,7.453680038452148,66.49923324584961,neutral,14.58689120488819
1787848339.9119081,199,1,0.83203125,52.67214775085449,7.724761962890625,65.89651107788086,neutral,14.58405594438015
1787848340.024404,200,1,0.83203125,63.42363357543945,7.462024688720703,80.39593696594238,neutral,14.481725426268996
1787848340.091153,201,1,0.69140625,53.673744201660156,7.60340690612793,66.60699844360352,neutral,14.486432071478719
1787848340.1564107,202,1,0.69140625,52.35576629638672,7.446765899658203,65.07539749145508,neutral,14.493440183703882
1787848340.2225637,203,1,0.83203125,53.17401885986328,7.513761520385742,66.01619720458984,neutral,14.49297610387193
1787848340.2883334,204,1,0.83203125,52.46734619140625,7.511615753173828,65.60468673706055,neutral,14.494829262089034
1787848340.3550527,205,1,0.69140625,53.10487747192383,8.126497268676758,66.55287742614746,neutral,14.491268612738379
1787848340.4212956,206,1,0.69140625,52.45828628540039,7.67827033996582,66.08128547668457,neutral,14.49048426977433
1787848340.5103233,207,1,0.69140625,73.42314720153809,7.496118545532227,86.26341819763184,neutral,14.347560014052338
1787848340.577142,208,1,0.83203125,53.551435470581055,7.620096206665039,66.62654876708984,neutral,14.342359519863276
1787848340.6429205,209,1,0.69140625,52.54244804382324,7.593870162963867,65.60897827148438,neutral,14.343899650593704
