timestamp,frame,face_detected,recentering,cx,cy,target_yaw_deg,target_pitch_deg,commanded_yaw_deg,commanded_pitch_deg
1787843794.6482353,290,1,0,0.5727277994155884,0.36136394739151,-8.814562562905447,7.999957591981826,-8.814562562905447,7.999957591981826
1787843794.7540312,291,1,0,0.5916677117347717,0.35378798842430115,-11.11006776744766,7.999957591981826,-11.11006776744766,7.999957591981826
1787843794.7744756,292,0,0,,,,,-11.11006776744766,7.999957591981826
1787843794.847012,293,1,0,0.6083323955535889,0.3500000238418579,-13.12981673953765,7.999957591981826,-13.12981673953765,7.999957591981826
1787843794.959195,294,0,0,,,,,-13.12981673953765,7.999957591981826
1787843794.980582,295,0,0,,,,,-13.12981673953765,7.999957591981826
1787843795.046155,296,1,0,0.6005108952522278,0.3341834247112274,-12.18185592818174,7.999957591981826,-12.18185592818174,7.999957591981826
1787843795.1105106,297,0,0,,,,,-12.18185592818174,7.999957591981826
1787843795.1775148,298,1,0,0.6117336750030518,0.3311222791671753,-13.542049623553515,7.999957591981826,-13.542049623553515,7.999957591981826
1787843795.3120518,299,0,0,,,,,-13.542049623553515,7.999957591981826
1787843795.3329198,300,1,0,0.634183406829834,0.3341834247112274,-16.262942697422694,7.999957591981826,-16.262942697422694,7.999957591981826
1787843795.3754954,301,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.4443607,302,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.5057168,303,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.5726552,304,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.6456523,305,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.787549,306,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.8074844,307,0,0,,,,,-16.262942697422694,7.999957591981826
1787843795.8451788,308,0,0,,,,,-16.262942697422694,7.999957591981826
1787843796.0651004,309,0,0,,,,,-16.262942697422694,7.999957591981826
1787843796.0858486,310,0,0,,,,,-16.262942697422694,7.999957591981826
1787843796.1227107,311,1,0,0.7121203541755676,0.36515188217163086,-25.7088506426807,7.999957591981826,-21.262942697422694,7.999957591981826
1787843796.172671,312,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.2401137,313,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.3346555,314,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.3724544,315,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.4410489,316,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.5566628,317,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.5775394,318,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.6396053,319,0,0,,,,,-21.262942697422694,7.999957591981826
1787843796.796795,320,1,0,0.6826528906822205,0.365816593170166,-22.13741299958644,7.999957591981826,-22.13741299958644,7.999957591981826
1787843796.839826,321,0,0,,,,,-22.13741299958644,7.999957591981826
1787843796.8600154,322,0,0,,,,,-22.13741299958644,7.999957591981826
1787843796.9064302,323,0,0,,,,,-22.13741299958644,7.999957591981826
1787843796.9740658,324,0,0,,,,,-22.13741299958644,7.999957591981826
1787843797.0385888,325,0,0,,,,,-22.13741299958644,7.999957591981826
1787843797.12635,326,0,0,,,,,-22.13741299958644,7.999957591981826
1787843797.179596,327,0,0,,,,,-22.13741299958644,7.999957591981826
1787843797.2385075,328,1,0,0.6117336750030518,0.3219388425350189,-13.542049623553515,7.999957591981826,-17.13741299958644,7.999957591981826
1787843797.4106498,329,0,0,,,,,-17.13741299958644,7.999957591981826
1787843797.4315896,330,0,0,,,,,-17.13741299958644,7.999957591981826
1787843797.4683795,331,0,0,,,,,-17.13741299958644,7.999957591981826
1787843797.504689,332,1,0,0.5651518702507019,0.2916676700115204,-7.896364815515353,7.999957591981826,-12.13741299958644,7.999957591981826
1787843797.5715623,333,1,0,0.550000011920929,0.28787967562675476,-6.059969320735164,7.999957591981826,-7.137412999586441,7.999957591981826
1787843797.6394117,334,1,0,0.5433667898178101,0.2872445285320282,-5.256027063559477,7.999957591981826,-5.256027063559477,7.999957591981826
1787843797.718607,335,1,0,0.5272722244262695,0.28787967562675476,-3.305376078564883,7.999957591981826,-3.305376078564883,7.999957591981826
1787843797.7714605,336,1,0,0.5272722244262695,0.28787967562675476,-3.305376078564883,7.999957591981826,-3.305376078564883,7.999957591981826
1787843797.8348093,337,1,0,0.5857139825820923,0.32806113362312317,-10.3884796193036,7.999957591981826,-8.305376078564882,7.999957591981826
1787843797.9032724,338,1,0,0.593366801738739,0.33724454045295715,-11.31599638429464,7.999957591981826,-11.31599638429464,7.999957591981826
1787843797.971553,339,1,0,0.5688776969909668,0.3311222791671753,-8.347932622660796,7.999957591981826,-8.347932622660796,7.999957591981826
1787843798.0405767,340,1,0,0.5551025867462158,0.3311222791671753,-6.6783981112501305,7.999957591981826,-6.6783981112501305,7.999957591981826
1787843798.105573,341,1,0,0.5525502562522888,0.32806113362312317,-6.369057295211239,7.999957591981826,-6.369057295211239,7.999957591981826
1787843798.2304215,342,1,0,0.5341833829879761,0.32499998807907104,-4.143004055952367,7.999957591981826,-4.143004055952367,7.999957591981826
1787843798.2513835,343,1,0,0.5310602188110352,0.32348427176475525,-3.764478564282255,7.999957591981826,-3.764478564282255,7.999957591981826
1787843798.30607,344,1,0,0.5188776850700378,0.3311222791671753,-2.287963301925632,7.999957591981826,-2.287963301925632,7.999957591981826
1787843798.4676359,345,1,0,0.5159083008766174,0.3310602009296417,-1.9280758454574158,7.999957591981826,-1.9280758454574158,7.999957591981826
1787843798.5079694,346,1,0,0.5196962952613831,0.33484816551208496,-2.3871783311747885,7.999957591981826,-2.3871783311747885,7.999957591981826
1787843798.5701754,347,1,0,0.5310602188110352,0.33484816551208496,-3.764478564282255,7.999957591981826,-3.764478564282255,7.999957591981826
1787843798.7144177,348,1,0,0.534848153591156,0.3386361300945282,-4.223573825954976,7.999957591981826,-4.223573825954976,7.999957591981826
1787843798.7346785,349,1,0,0.550000011920929,0.33484816551208496,-6.059969320735164,7.999957591981826,-6.059969320735164,7.999957591981826
1787843798.7711818,350,1,0,0.550000011920929,0.3310602009296417,-6.059969320735164,7.999957591981826,-6.059969320735164,7.999957591981826
1787843798.8378587,351,1,0,0.561363935470581,0.3272722363471985,-7.437269553842631,7.999957591981826,-7.437269553842631,7.999957591981826
1787843798.9067543,352,1,0,0.5840917229652405,0.32348427176475525,-10.191862796012913,7.999957591981826,-10.191862796012913,7.999957591981826
1787843799.0513942,353,1,0,0.6007564663887024,0.3196962773799896,-12.211618992147557,7.999957591981826,-12.211618992147557,7.999957591981826
1787843799.07165,354,1,0,0.6159083247184753,0.31212034821510315,-14.048014486927745,7.999957591981826,-14.048014486927745,7.999957591981826
1787843799.102379,355,1,0,0.619696319103241,0.31212034821510315,-14.507116972645118,7.999957591981826,-14.507116972645118,7.999957591981826
1787843799.3020933,356,0,0,,,,,-14.507116972645118,7.999957591981826
1787843799.323425,357,1,0,0.6083323955535889,0.31212034821510315,-13.12981673953765,7.999957591981826,-13.12981673953765,7.999957591981826
1787843799.370259,358,0,0,,,,,-13.12981673953765,7.999957591981826
1787843799.4404929,359,1,0,0.6446430683135986,0.31964099407196045,-17.53064694911623,7.999957591981826,-17.53064694911623,7.999957591981826
1787843799.504196,360,1,0,0.6386361718177795,0.33484816551208496,-16.80261495314268,7.999957591981826,-16.80261495314268,7.999957591981826
1787843799.5692563,361,1,0,0.6771649718284607,0.3318901062011719,-21.472280760396963,7.999957591981826,-21.472280760396963,7.999957591981826
1787843799.6422005,362,0,0,,,,,-21.472280760396963,7.999957591981826
1787843799.7058792,363,0,0,,,,,-21.472280760396963,7.999957591981826
1787843799.7661045,364,0,0,,,,,-21.472280760396963,7.999957591981826
1787843799.833281,365,0,0,,,,,-21.472280760396963,7.999957591981826
1787843799.9057212,366,0,0,,,,,-21.472280760396963,7.999957591981826
1787843799.9693248,367,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.035327,368,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.1082692,369,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.171309,370,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.2365756,371,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.3078494,372,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.3707688,373,0,0,,,,,-21.472280760396963,7.999957591981826
1787843800.4367952,374,1,0,0.645472526550293,0.2594502866268158,-17.63117675449203,7.999957591981826,-17.63117675449203,7.999957591981826
1787843800.5071905,375,0,0,,,,,-17.63117675449203,7.999957591981826
1787843800.568496,376,0,0,,,,,-17.63117675449203,7.999957591981826
1787843800.6353552,377,0,0,,,,,-17.63117675449203,7.999957591981826
1787843800.7088432,378,0,0,,,,,-17.63117675449203,7.999957591981826
1787843800.77141,379,0,0,,,,,-17.63117675449203,7.999957591981826
1787843800.8344612,380,0,0,,,,,-17.63117675449203,7.999957591981826
1787843800.9081876,381,0,0,,,,,-17.63117675449203,7.999957591981826
